Rank,Year
5767,2010.0
5768,2007.0
5769,2008.0
5770,2008.0
5772,2010.0
5773,2002.0
5774,2009.0
5775,1982.0
5776,2005.0
5777,2005.0
5778,2005.0
5779,2008.0
5780,1997.0
5781,2008.0
5782,2010.0
5783,2006.0
5784,1998.0
5785,2004.0
5786,1997.0
5787,2006.0
5788,2012.0
5789,2002.0
5790,2012.0
5791,2012.0
5792,2010.0
5793,1998.0
5794,2002.0
5795,2007.0
5796,2011.0
5797,2001.0
5798,1998.0
5799,2001.0
5801,1993.0
5802,1981.0
5803,2002.0
5804,1999.0
5805,2013.0
5806,2010.0
5807,2009.0
5808,2009.0
5809,2013.0
5810,1999.0
5811,2009.0
5812,2010.0
5813,2002.0
5814,2000.0
5815,2001.0
5816,2000.0
5817,2002.0
5818,1996.0
5819,1994.0
5820,2000.0
5821,2013.0
5822,2009.0
5823,2009.0
5824,2005.0
5825,2006.0
5826,2003.0
5827,2002.0
5828,2014.0
5829,2014.0
5830,1995.0
5831,1996.0
5832,1998.0
5833,2005.0
5834,2011.0
5835,2003.0
5836,2000.0
5837,2012.0
5838,2007.0
5839,2007.0
5841,2006.0
5842,2014.0
5843,2006.0
5844,1995.0
5845,2005.0
5846,2010.0
5847,2002.0
5848,2005.0
5849,2003.0
5850,2011.0
5851,2011.0
5852,2009.0
5853,2010.0
5854,2005.0
5855,2005.0
5856,1995.0
5857,2006.0
5858,2007.0
5859,1997.0
5860,2010.0
5861,2006.0
5862,2007.0
5864,1990.0
5865,2011.0
5866,2008.0
5867,2007.0
5868,2007.0
5869,2013.0
5870,1994.0
5871,2004.0
5873,2011.0
5874,2015.0
5875,2009.0
5876,2007.0
5877,2008.0
5878,2014.0
5879,2014.0
5880,2010.0
5881,2002.0
5882,2008.0
5883,1994.0
5884,2015.0
5885,2001.0
5886,2008.0
5887,1999.0
5888,1999.0
5889,2006.0
5890,2003.0
5891,2009.0
5892,2007.0
5893,2015.0
5894,1997.0
5895,2011.0
5896,2000.0
5897,2003.0
5898,1997.0
5899,2006.0
5900,2011.0
5901,2000.0
5902,2005.0
5904,2003.0
5905,2000.0
5906,1996.0
5907,2007.0
5908,2011.0
5909,2012.0
5910,1995.0
5911,1996.0
5912,2007.0
5913,2014.0
5914,2008.0
5916,2012.0
5917,2004.0
5918,2006.0
5919,2009.0
5920,2011.0
5921,2003.0
5922,1995.0
5923,2014.0
5924,2016.0
5925,2011.0
5926,2005.0
5927,2009.0
5928,2010.0
5929,2012.0
5930,2006.0
5931,2016.0
5932,2007.0
5933,2003.0
5934,2006.0
5935,2005.0
5936,2007.0
5937,2009.0
5938,2004.0
5939,2002.0
5940,2009.0
5941,1997.0
5942,2009.0
5943,2007.0
5944,1999.0
5945,2004.0
5946,2012.0
5947,2004.0
5948,2003.0
5949,2005.0
5950,2008.0
5951,2007.0
5952,2010.0
5953,2006.0
5954,2003.0
5955,2014.0
5956,2002.0
5957,2011.0
5958,1986.0
5959,2020.0
5960,2002.0
5961,2006.0
5962,2010.0
5963,2006.0
5964,2009.0
5965,2010.0
5966,2009.0
5967,2005.0
5968,2010.0
5969,2009.0
5970,2003.0
5971,2002.0
5972,2007.0
5973,2014.0
5974,1995.0
5975,2013.0
5976,2007.0
5977,2002.0
5978,2014.0
5979,2009.0
5980,1999.0
5981,2002.0
5982,2009.0
5983,2010.0
5984,2007.0
5985,2009.0
5986,2009.0
5987,2010.0
5988,2005.0
5989,2000.0
5990,2007.0
5991,2008.0
5992,1998.0
5993,2000.0
5994,2013.0
5995,2005.0
5996,2009.0
5997,1996.0
5998,2009.0
5999,2000.0
6000,1997.0
6001,2008.0
6002,2010.0
6003,2006.0
6004,1994.0
6005,2010.0
6006,2011.0
6007,2002.0
6008,2012.0
6009,1983.0
6010,2009.0
6011,2005.0
6012,2011.0
6013,2010.0
6014,2010.0
6015,2003.0
6016,2011.0
6017,2013.0
6018,2004.0
6019,2009.0
6020,2005.0
6021,2012.0
6022,2012.0
6023,1981.0
6024,2001.0
6025,1998.0
6026,1998.0
6027,1999.0
6028,1999.0
6029,1999.0
6030,1999.0
6031,1999.0
6032,1997.0
6033,2007.0
6034,2011.0
6035,2010.0
6036,2003.0
6037,2009.0
6038,2008.0
6039,2005.0
6040,2009.0
6041,2004.0
6042,2013.0
6043,2012.0
6045,2014.0
6046,2012.0
6047,2007.0
6048,1996.0
6049,2003.0
6050,2011.0
6051,2015.0
6052,2005.0
6053,1996.0
6054,2011.0
6055,1991.0
6056,2013.0
6057,2008.0
6058,2007.0
6059,2002.0
6060,2002.0
6061,2005.0
6062,2002.0
6063,2004.0
6064,2013.0
6065,2004.0
6066,2009.0
6067,2008.0
6068,2012.0
6069,2007.0
6070,2000.0
6071,2008.0
6072,2013.0
6073,2014.0
6074,2007.0
6075,2013.0
6076,2000.0
6077,2004.0
6078,1996.0
6079,2003.0
6080,2008.0
6081,2004.0
6082,2010.0
6083,1999.0
6084,2009.0
6085,2011.0
6086,2006.0
6087,1999.0
6088,2007.0
6089,2016.0
6090,1992.0
6091,2008.0
6092,2011.0
6093,2012.0
6094,2004.0
6095,2008.0
6096,2007.0
6097,2003.0
6098,1996.0
6099,2008.0
6100,2011.0
6101,2010.0
6102,2001.0
6103,2003.0
6104,2007.0
6105,2012.0
6106,2008.0
6107,2011.0
6108,2009.0
6109,2003.0
6110,2008.0
6111,2009.0
6112,1997.0
6113,2012.0
6114,2003.0
6115,2005.0
6116,2007.0
6117,1995.0
6118,2007.0
6119,1994.0
6120,2014.0
6121,2000.0
6122,2005.0
6123,2010.0
6124,2001.0
6125,2010.0
6126,2016.0
6128,2002.0
6129,2006.0
6130,2001.0
6131,2003.0
6132,2010.0
6133,2003.0
6134,2003.0
6135,1999.0
6136,2005.0
6137,2008.0
6138,2016.0
6139,2006.0
6140,2005.0
6141,1995.0
6142,2006.0
6143,2009.0
6144,2004.0
6145,2006.0
6146,2006.0
6147,1982.0
6148,2004.0
6149,1999.0
6150,2010.0
6151,2013.0
6152,2002.0
6153,2010.0
6154,2003.0
6156,2003.0
6157,1991.0
6158,2007.0
6159,2016.0
6160,2002.0
6161,2013.0
6162,2011.0
6163,1991.0
6164,2002.0
6165,2007.0
6166,1991.0
6167,1991.0
6168,2008.0
6169,2002.0
6170,2007.0
6171,2006.0
6172,2002.0
6173,2010.0
6174,2013.0
6175,2007.0
6176,2003.0
6177,2015.0
6178,2003.0
6179,2010.0
6180,2007.0
6181,2001.0
6182,2006.0
6183,2012.0
6184,2007.0
6185,2010.0
6186,2010.0
6187,2004.0
6188,2007.0
6189,2002.0
6190,1998.0
6191,2006.0
6192,2009.0
6193,2002.0
6194,1995.0
6195,2004.0
6196,2011.0
6198,1995.0
6199,2003.0
6200,1992.0
6201,2014.0
6202,2004.0
6203,2001.0
6204,2011.0
6205,2016.0
6206,2012.0
6207,2016.0
6208,2007.0
6209,2004.0
6210,2001.0
6211,2002.0
6212,2014.0
6214,2006.0
6215,2000.0
6216,2010.0
6217,2007.0
6218,2001.0
6219,1997.0
6220,2011.0
6221,2010.0
6222,1998.0
6223,2009.0
6224,2008.0
6225,2005.0
6226,2010.0
6227,2009.0
6228,1992.0
6229,2012.0
6230,2011.0
6231,1994.0
6232,2003.0
6233,2003.0
6234,2006.0
6235,1998.0
6236,2006.0
6237,2012.0
6238,2001.0
6239,2008.0
6240,2008.0
6241,2013.0
6242,1998.0
6243,2008.0
6244,2005.0
6245,2003.0
6246,2008.0
6247,2008.0
6248,2010.0
6249,2011.0
6250,2001.0
6251,2002.0
6252,2003.0
6253,2011.0
6254,2010.0
6255,1996.0
6256,1997.0
6257,2000.0
6258,2012.0
6259,2009.0
6260,2012.0
6261,2015.0
6262,1995.0
6263,2008.0
6264,2007.0
6265,2007.0
6266,2000.0
6267,1982.0
6268,2014.0
6269,2007.0
6270,2003.0
6271,2010.0
6272,1996.0
6273,2004.0
6275,2002.0
6276,1998.0
6277,1997.0
6278,2001.0
6279,2013.0
6280,2005.0
6281,2004.0
6282,2001.0
6283,2001.0
6284,2010.0
6286,2009.0
6287,2009.0
6288,2008.0
6289,2000.0
6290,1997.0
6291,2000.0
6292,2001.0
6293,2015.0
6294,2010.0
6295,2013.0
6296,2006.0
6297,2005.0
6298,1984.0
6299,2010.0
6300,2014.0
6301,2004.0
6302,1996.0
6303,2009.0
6304,2006.0
6305,2000.0
6306,2002.0
6307,2003.0
6308,1993.0
6309,2008.0
6310,1994.0
6311,2012.0
6312,2004.0
6313,2002.0
6314,2011.0
6315,2006.0
6317,2006.0
6319,1980.0
6320,2009.0
6322,2011.0
6323,2004.0
6324,1996.0
6325,2001.0
6326,2006.0
6327,2015.0
6328,2005.0
6329,2010.0
6330,2002.0
6331,2014.0
6332,2002.0
6333,2002.0
6334,2000.0
6335,2004.0
6336,2014.0
6337,2005.0
6338,2007.0
6339,2004.0
6340,2008.0
6341,2001.0
6342,2008.0
6343,2011.0
6344,1997.0
6345,1998.0
6346,1998.0
6347,1999.0
6348,1999.0
6349,2011.0
6350,2005.0
6351,2012.0
6352,2005.0
6353,2007.0
6354,2011.0
6355,2013.0
6356,2007.0
6357,2005.0
6358,2001.0
6359,2000.0
6360,2010.0
6361,2008.0
6362,2008.0
6363,2008.0
6364,2014.0
6365,1995.0
6366,2008.0
6367,2013.0
6368,2010.0
6369,2011.0
6370,1994.0
6371,2009.0
6372,2001.0
6373,2001.0
6374,2003.0
6375,2015.0
6376,2002.0
6377,2009.0
6378,1999.0
6379,2010.0
6380,2009.0
6381,2010.0
6382,2016.0
6383,2005.0
6384,2011.0
6385,2007.0
6386,2008.0
6387,2009.0
6388,1999.0
6389,2002.0
6390,2010.0
6391,1998.0
6392,2016.0
6393,2006.0
6394,2008.0
6395,2013.0
6396,2007.0
6397,2003.0
6398,2007.0
6399,2003.0
6400,2009.0
6401,1995.0
6402,2010.0
6404,2009.0
6405,2000.0
6406,2002.0
6407,2011.0
6408,2015.0
6409,2014.0
6410,2010.0
6411,2006.0
6412,1996.0
6413,2014.0
6414,1998.0
6415,1995.0
6416,2009.0
6417,2005.0
6418,2004.0
6419,2012.0
6420,2007.0
6421,2006.0
6422,2007.0
6423,2009.0
6424,2011.0
6425,2009.0
6426,2010.0
6427,2003.0
6428,2015.0
6429,2011.0
6430,2008.0
6431,2009.0
6432,2007.0
6433,2009.0
6434,2006.0
6435,2009.0
6436,2012.0
6437,2012.0
6438,2010.0
6439,2004.0
6440,2003.0
6441,1997.0
6442,2006.0
6443,2002.0
6444,2010.0
6445,2007.0
6446,2002.0
6447,2014.0
6448,2011.0
6449,2007.0
6450,2005.0
6451,2013.0
6452,1998.0
6453,2010.0
6454,2010.0
6455,2009.0
6456,2001.0
6457,2002.0
6458,1999.0
6459,2010.0
6460,1996.0
6461,2014.0
6462,2013.0
6463,2009.0
6464,1996.0
6465,2007.0
6466,2008.0
6467,2015.0
6468,2008.0
6469,1997.0
6470,2009.0
6471,2007.0
6472,2006.0
6473,2014.0
6474,2002.0
6475,1994.0
6476,2005.0
6477,2010.0
6478,2008.0
6479,2007.0
6480,2009.0
6481,2008.0
6482,2013.0
6483,2004.0
6484,2010.0
6485,2007.0
6486,2010.0
6487,2013.0
6488,2002.0
6489,2006.0
6490,2006.0
6491,2011.0
6492,2002.0
6493,2006.0
6494,2005.0
6495,2012.0
6496,2000.0
6497,2009.0
6499,2008.0
6500,2002.0
6501,2002.0
6502,2011.0
6503,2010.0
6504,2007.0
6505,2010.0
6506,2009.0
6507,2006.0
6508,2011.0
6509,2004.0
6510,2014.0
6511,2006.0
6512,2003.0
6513,2004.0
6514,2010.0
6515,2002.0
6516,2009.0
6517,2009.0
6518,2013.0
6519,1999.0
6520,2009.0
6521,2007.0
6522,2008.0
6523,2009.0
6524,1996.0
6525,2000.0
6526,1999.0
6527,1999.0
6528,2007.0
6529,2004.0
6530,2002.0
6531,2002.0
6532,2013.0
6533,2014.0
6534,2009.0
6535,2010.0
6536,2003.0
6537,2001.0
6538,2014.0
6539,1981.0
6540,2009.0
6541,2007.0
6542,2007.0
6543,2009.0
6544,2003.0
6545,2012.0
6546,2012.0
6547,2011.0
6548,2000.0
6549,2001.0
6550,2003.0
6551,2008.0
6552,2009.0
6553,2004.0
6554,2014.0
6555,2014.0
6556,2004.0
6557,2007.0
6558,2005.0
6559,2008.0
6560,2005.0
6561,2003.0
6562,1997.0
6563,2013.0
6564,2004.0
6565,2005.0
6566,2007.0
6567,2004.0
6568,1998.0
6569,2008.0
6570,1996.0
6571,2009.0
6572,2013.0
6573,2002.0
6574,2006.0
6575,2008.0
6576,2005.0
6577,1998.0
6578,2012.0
6579,2011.0
6580,2004.0
6581,2006.0
6582,2002.0
6583,1999.0
6584,1999.0
6585,1987.0
6586,2008.0
6587,1997.0
6588,2007.0
6589,2002.0
6590,2016.0
6591,2009.0
6592,2002.0
6593,2002.0
6594,2010.0
6595,2004.0
6596,2009.0
6597,1999.0
6598,2011.0
6599,2003.0
6600,2005.0
6601,2002.0
6602,2002.0
6603,2005.0
6604,2001.0
6605,2011.0
6606,1996.0
6607,2004.0
6608,2004.0
6609,2001.0
6610,2003.0
6611,1998.0
6612,2007.0
6613,1998.0
6614,2008.0
6615,2006.0
6616,2010.0
6617,2007.0
6618,1999.0
6619,2012.0
6620,2015.0
6621,2009.0
6622,2002.0
6623,2008.0
6624,2000.0
6625,1991.0
6626,2009.0
6627,2008.0
6628,2011.0
6629,2006.0
6630,2006.0
6631,2005.0
6632,2014.0
6633,1994.0
6634,2000.0
6635,2012.0
6636,2006.0
6637,2003.0
6638,2002.0
6639,2009.0
6640,1998.0
6641,2002.0
6642,2010.0
6643,1994.0
6644,2001.0
6645,1999.0
6646,2007.0
6647,2003.0
6648,2000.0
6650,2004.0
6651,2006.0
6652,2012.0
6653,2011.0
6654,2009.0
6655,2012.0
6656,2008.0
6657,1996.0
6658,2007.0
6659,2001.0
6660,2007.0
6661,2008.0
6662,2011.0
6663,2013.0
6664,2004.0
6665,2001.0
6666,2005.0
6667,2008.0
6668,2003.0
6669,2001.0
6670,2009.0
6671,2001.0
6672,2002.0
6673,2011.0
6674,2008.0
6675,1997.0
6676,2006.0
6677,2004.0
6678,2005.0
6679,2004.0
6680,2000.0
6681,2003.0
6682,2007.0
6683,1994.0
6684,2007.0
6685,2008.0
6686,1999.0
6687,1999.0
6688,1998.0
6689,1997.0
6690,1997.0
6691,1997.0
6692,1998.0
6693,1997.0
6694,1999.0
6695,2015.0
6696,2010.0
6697,2008.0
6698,2003.0
6699,2005.0
6700,1996.0
6701,2005.0
6702,1998.0
6703,2015.0
6704,2003.0
6705,2006.0
6706,1998.0
6707,2011.0
6708,1998.0
6709,2012.0
6710,2008.0
6711,2009.0
6712,2015.0
6713,2009.0
6714,2005.0
6715,2008.0
6716,1995.0
6717,2006.0
6718,2002.0
6719,2002.0
6720,2011.0
6721,1998.0
6722,2009.0
6723,2002.0
6724,2012.0
6725,2010.0
6726,2015.0
6727,2010.0
6728,2008.0
6729,2009.0
6730,1982.0
6731,2005.0
6732,1999.0
6733,2010.0
6734,2007.0
6735,2000.0
6736,2009.0
6737,2010.0
6738,2006.0
6739,2007.0
6740,2001.0
6741,2005.0
6742,2007.0
6743,2009.0
6744,2007.0
6745,2015.0
6746,1999.0
6747,2008.0
6748,2009.0
6749,2009.0
6750,2010.0
6751,2013.0
6752,1996.0
6753,1996.0
6754,2002.0
6755,2008.0
6756,2004.0
6757,1997.0
6758,2009.0
6759,2002.0
6760,2007.0
6761,2005.0
6762,2005.0
6763,2007.0
6764,2008.0
6765,2002.0
6766,2014.0
6767,2011.0
6768,2004.0
6769,2004.0
6770,2008.0
6771,2013.0
6772,2005.0
6773,2008.0
6774,2006.0
6775,2011.0
6776,2005.0
6777,2001.0
6778,2010.0
6780,2014.0
6781,2015.0
6782,2008.0
6783,2006.0
6784,2010.0
6785,2011.0
6786,1995.0
6787,2009.0
6788,1996.0
6789,1997.0
6790,2005.0
6791,2000.0
6792,2008.0
6793,2011.0
6794,2012.0
6795,2014.0
6796,2011.0
6797,2009.0
6798,2009.0
6799,2002.0
6800,1999.0
6801,2003.0
6802,2011.0
6803,2009.0
6804,2004.0
6805,1995.0
6806,2003.0
6807,2008.0
6809,2006.0
6810,2011.0
6811,2009.0
6812,2005.0
6813,2006.0
6814,2005.0
6815,2002.0
6816,2005.0
6817,1997.0
6818,1997.0
6819,2010.0
6820,2010.0
6821,2003.0
6822,2011.0
6823,2008.0
6824,2010.0
6825,2005.0
6826,2005.0
6827,2015.0
6828,2013.0
6829,2010.0
6830,2008.0
6831,2008.0
6832,2003.0
6833,2008.0
6835,2005.0
6836,2012.0
6837,2003.0
6838,2010.0
6839,2010.0
6840,2005.0
6841,2015.0
6842,2007.0
6843,2003.0
6844,2010.0
6845,2001.0
6846,2010.0
6847,2008.0
6848,2006.0
6849,2001.0
6850,2007.0
6851,2004.0
6852,2010.0
6853,2005.0
6854,2008.0
6855,2012.0
6856,2003.0
6857,2005.0
6858,2005.0
6859,2009.0
6860,2007.0
6861,2006.0
6862,2004.0
6863,2009.0
6864,2006.0
6865,2008.0
6866,2009.0
6867,2009.0
6868,1981.0
6869,1999.0
6870,1999.0
6871,2000.0
6872,1999.0
6873,2000.0
6874,2000.0
6875,2008.0
6876,2002.0
6877,2009.0
6878,2011.0
6879,2003.0
6880,1998.0
6881,2005.0
6882,2009.0
6883,2007.0
6884,2005.0
6885,2007.0
6886,2009.0
6887,2008.0
6888,2004.0
6889,1998.0
6890,2003.0
6891,2011.0
6892,2014.0
6893,2014.0
6894,2003.0
6895,2008.0
6896,2012.0
6897,2009.0
6898,1980.0
6899,1996.0
6900,2011.0
6901,2010.0
6902,2015.0
6903,2001.0
6904,2002.0
6905,2009.0
6906,2010.0
6907,2004.0
6908,2004.0
6909,2007.0
6910,2009.0
6911,2012.0
6912,2016.0
6913,2009.0
6914,2003.0
6915,1998.0
6916,2004.0
6917,2009.0
6918,2008.0
6919,2011.0
6920,2012.0
6922,2015.0
6923,2013.0
6924,1995.0
6925,2014.0
6926,2009.0
6927,2000.0
6929,2011.0
6930,2012.0
6931,2010.0
6932,2009.0
6933,2000.0
6934,2009.0
6935,2010.0
6936,2006.0
6937,2003.0
6938,2013.0
6940,1998.0
6941,1988.0
6942,1981.0
6943,2010.0
6944,2009.0
6945,2013.0
6946,2008.0
6947,2011.0
6948,2012.0
6949,2006.0
6950,2014.0
6951,2012.0
6952,2011.0
6953,2007.0
6954,2008.0
6955,2010.0
6956,2008.0
6957,2016.0
6958,2006.0
6959,2003.0
6960,2004.0
6961,2010.0
6962,2010.0
6963,2015.0
6964,2006.0
6965,1998.0
6966,2013.0
6967,2009.0
6969,2007.0
6971,2003.0
6972,2003.0
6973,2002.0
6974,2016.0
6975,2010.0
6976,2005.0
6977,2013.0
6978,2011.0
6979,2015.0
6980,2005.0
6981,2011.0
6982,2011.0
6983,2008.0
6984,2008.0
6985,2011.0
6986,1999.0
6987,2005.0
6988,2011.0
6989,2015.0
6990,2005.0
6991,2010.0
6992,2002.0
6993,2009.0
6994,2004.0
6995,2003.0
6996,2013.0
6997,2012.0
6998,2008.0
6999,2011.0
7000,2001.0
7001,2007.0
7002,2009.0
7003,2002.0
7004,2006.0
7005,2007.0
7006,2005.0
7007,2000.0
7008,2005.0
7009,2015.0
7010,2002.0
7011,2003.0
7012,2008.0
7013,2009.0
7014,2010.0
7015,2003.0
7016,1997.0
7017,2009.0
7018,2005.0
7019,2009.0
7020,2002.0
7021,2015.0
7022,1998.0
7023,1995.0
7024,1996.0
7025,2002.0
7026,2008.0
7027,2014.0
7028,2008.0
7029,2005.0
7030,2006.0
7031,2008.0
7032,2001.0
7033,2000.0
7034,2007.0
7035,2005.0
7036,2013.0
7038,1998.0
7039,2010.0
7040,2008.0
7041,2009.0
7042,2014.0
7043,2008.0
7044,2005.0
7045,2011.0
7046,2007.0
7047,1994.0
7048,1996.0
7049,2008.0
7050,2015.0
7051,2010.0
7052,2015.0
7053,2004.0
7054,2011.0
7055,2009.0
7056,2001.0
7057,2009.0
7058,2002.0
7059,2014.0
7060,2008.0
7061,2012.0
7062,2016.0
7063,2011.0
7064,2008.0
7065,2012.0
7066,2007.0
7067,1992.0
7068,2003.0
7069,2009.0
7070,2007.0
7071,2011.0
7072,2007.0
7073,2005.0
7074,2016.0
7075,2011.0
7076,2009.0
7077,1997.0
7078,2007.0
7079,2008.0
7080,2009.0
7081,2008.0
7082,2006.0
7083,2003.0
7084,2004.0
7085,2009.0
7086,1996.0
7087,2003.0
7088,2005.0
7089,2003.0
7090,2010.0
7091,2007.0
7092,2006.0
7093,1997.0
7094,2010.0
7095,2008.0
7096,1991.0
7097,1998.0
7098,1999.0
7099,2002.0
7100,2003.0
7101,2003.0
7102,2009.0
7103,2010.0
7104,1995.0
7105,2007.0
7106,1997.0
7107,2004.0
7108,2008.0
7109,2006.0
7110,2006.0
7111,2012.0
7112,2008.0
7113,2010.0
7114,2003.0
7115,2009.0
7116,2004.0
7117,2007.0
7118,2007.0
7119,2011.0
7120,2010.0
7121,2008.0
7122,1996.0
7123,2002.0
7124,2011.0
7125,1998.0
7126,2015.0
7127,2006.0
7128,2002.0
7129,1997.0
7130,2003.0
7131,2005.0
7132,2014.0
7133,2011.0
7134,2008.0
7135,2012.0
7136,2002.0
7137,2008.0
7138,2006.0
7139,2011.0
7140,2008.0
7141,2006.0
7142,2004.0
7143,2013.0
7144,2005.0
7145,2013.0
7146,2001.0
7147,2013.0
7148,1997.0
7149,2003.0
7150,1981.0
7151,1982.0
7152,1981.0
7153,2009.0
7154,2010.0
7155,2007.0
7156,2009.0
7157,2011.0
7158,2010.0
7159,2004.0
7160,2002.0
7161,2004.0
7162,2005.0
7163,2015.0
7164,2008.0
7165,2010.0
7166,2013.0
7167,2002.0
7168,2009.0
7169,2008.0
7170,2011.0
7171,2011.0
7172,2001.0
7173,2008.0
7174,2005.0
7175,2004.0
7176,2004.0
7177,2005.0
7178,2008.0
7179,2010.0
7180,2011.0
7181,2009.0
7182,2016.0
7184,2013.0
7185,2010.0
7186,1981.0
7187,1992.0
7188,1998.0
7189,2007.0
7190,1996.0
7191,2006.0
7192,2004.0
7193,2008.0
7194,2002.0
7195,2008.0
7196,2003.0
7197,2011.0
7198,2011.0
7199,2006.0
7200,2004.0
7201,2012.0
7202,2013.0
7203,2007.0
7204,2014.0
7205,2010.0
7206,2008.0
7207,2008.0
7208,1999.0
7209,2010.0
7210,2004.0
7211,2007.0
7212,2013.0
7213,2015.0
7214,2012.0
7216,2004.0
7217,2009.0
7218,2014.0
7219,2004.0
7220,2009.0
7221,2004.0
7222,2016.0
7223,2002.0
7224,2014.0
7225,2000.0
7226,2000.0
7227,1996.0
7228,1999.0
7229,2000.0
7230,2009.0
7231,2008.0
7232,2004.0
7233,2009.0
7234,2009.0
7235,2002.0
7236,2007.0
7237,1996.0
7238,2008.0
7239,2007.0
7240,2009.0
7241,2002.0
7242,2009.0
7243,1998.0
7244,2009.0
7245,2004.0
7246,2011.0
7247,1998.0
7248,2016.0
7249,2001.0
7250,2004.0
7251,2001.0
7252,2000.0
7253,2008.0
7254,2009.0
7255,2011.0
7256,2015.0
7257,2008.0
7258,2005.0
7259,2011.0
7260,2015.0
7261,2009.0
7262,2009.0
7263,2001.0
7264,1997.0
7265,2008.0
7266,2006.0
7267,2011.0
7268,2006.0
7269,2009.0
7270,2015.0
7271,2003.0
7272,2002.0
7273,2012.0
7274,2005.0
7275,2003.0
7276,2009.0
7277,2007.0
7278,2002.0
7279,2006.0
7280,2006.0
7281,2002.0
7282,2015.0
7283,2001.0
7284,2005.0
7285,2003.0
7286,2008.0
7287,2008.0
7288,1999.0
7289,1999.0
7290,2013.0
7291,2008.0
7292,2015.0
7293,2010.0
7294,2013.0
7295,2004.0
7296,1995.0
7297,2003.0
7298,2008.0
7299,2002.0
7300,2005.0
7301,2013.0
7302,2006.0
7303,1993.0
7304,2010.0
7305,2015.0
7306,2002.0
7307,2012.0
7308,2003.0
7309,2012.0
7310,2008.0
7311,2015.0
7312,2008.0
7313,2014.0
7314,2000.0
7315,2001.0
7316,2008.0
7317,2001.0
7318,2006.0
7319,2010.0
7320,2013.0
7321,2004.0
7322,1996.0
7323,2011.0
7324,2005.0
7325,2004.0
7326,2005.0
7327,2009.0
7328,1997.0
7329,2011.0
7330,2007.0
7331,1997.0
7332,2007.0
7333,2002.0
7334,1997.0
7335,2010.0
7336,2008.0
7337,2011.0
7338,2013.0
7339,2008.0
7340,2006.0
7341,2014.0
7342,2011.0
7343,2006.0
7344,1999.0
7345,2010.0
7346,2008.0
7347,2000.0
7348,2012.0
7349,2004.0
7350,2007.0
7351,2006.0
7352,2002.0
7354,2003.0
7355,2010.0
7356,2002.0
7357,2005.0
7358,2011.0
7359,2009.0
7360,2002.0
7361,2009.0
7362,2009.0
7363,2008.0
7364,2005.0
7365,2004.0
7366,2005.0
7367,2010.0
7368,2004.0
7369,2005.0
7370,2014.0
7373,1981.0
7374,2011.0
7375,2011.0
7376,2015.0
7377,2010.0
7378,2009.0
7379,2007.0
7380,2004.0
7381,2001.0
7382,2005.0
7383,2003.0
7385,1996.0
7386,2014.0
7387,1995.0
7388,2009.0
7389,2014.0
7390,2009.0
7391,2008.0
7392,2011.0
7393,2000.0
7394,2009.0
7395,2005.0
7396,2011.0
7397,2005.0
7398,2009.0
7399,2005.0
7400,2003.0
7401,2003.0
7402,2010.0
7403,2009.0
7404,2010.0
7405,2002.0
7406,2002.0
7407,2001.0
7409,2003.0
7410,2013.0
7411,2007.0
7412,2005.0
7413,1997.0
7414,1999.0
7415,1998.0
7416,2000.0
7417,1999.0
7418,1999.0
7419,2012.0
7420,2012.0
7421,1996.0
7422,2008.0
7423,1996.0
7424,2003.0
7426,1997.0
7427,1999.0
7428,2000.0
7429,2004.0
7430,2007.0
7431,2009.0
7432,2002.0
7433,2004.0
7434,2001.0
7435,2008.0
7436,2013.0
7437,2005.0
7438,2012.0
7439,2006.0
7440,2003.0
7441,2010.0
7442,2010.0
7443,2002.0
7444,2001.0
7445,2010.0
7446,2002.0
7447,2009.0
7448,1999.0
7449,2000.0
7450,2005.0
7451,2008.0
7452,2009.0
7453,2000.0
7454,2014.0
7455,2014.0
7456,2007.0
7457,2008.0
7458,2011.0
7459,2006.0
7460,2010.0
7461,2005.0
7462,2010.0
7463,2007.0
7464,2002.0
7465,2011.0
7466,1995.0
7467,2008.0
7468,2005.0
7469,1998.0
7470,2002.0
7471,2006.0
7472,2004.0
7473,2010.0
7474,2008.0
7475,2001.0
7476,2011.0
7477,2012.0
7478,2009.0
7479,2002.0
7480,2009.0
7481,2002.0
7482,2004.0
7483,2012.0
7484,2012.0
7485,2009.0
7486,2013.0
7487,2011.0
7488,2015.0
7489,2000.0
7490,2006.0
7491,2005.0
7492,2010.0
7493,2012.0
7494,2003.0
7495,2002.0
7496,2014.0
7497,2006.0
7498,2010.0
7499,2016.0
7500,1995.0
7501,2009.0
7502,2002.0
7503,2010.0
7504,2007.0
7505,2004.0
7506,2011.0
7507,2000.0
7508,2008.0
7509,2011.0
7510,2009.0
7511,2014.0
7512,2004.0
7513,2011.0
7514,1995.0
7515,2005.0
7516,2001.0
7517,2009.0
7518,2009.0
7519,2010.0
7520,2009.0
7521,2007.0
7522,2008.0
7523,2011.0
7524,2005.0
7525,2005.0
7526,2011.0
7527,2006.0
7528,2000.0
7529,2002.0
7530,2008.0
7531,2011.0
7532,2006.0
7533,2000.0
7534,2011.0
7535,2005.0
7536,2005.0
7537,1994.0
7538,2012.0
7539,2013.0
7540,2014.0
7541,2009.0
7542,2008.0
7543,2006.0
7544,2003.0
7545,2011.0
7546,2012.0
7547,2008.0
7548,2011.0
7549,2010.0
7550,2015.0
7551,2009.0
7552,2004.0
